Localite,Homme,Femme,Total
CA. RUFISQUE CENTRE (NORD),49159,48569,97729
CA. RUFISQUE  EST,37271,37180,74450
CA. RUFISQUE OUEST,30580,31942,62522
COM. BARGNY,27238,27108,54345
COM. SEBIKOTANE,14517,14575,29092
COM. DIAMNIADIO,12731,12269,24999
COM. JAXAAY PARCELLE NIAKOUL RAP,21964,22170,44134
COM. SANGALKAM,6469,6182,12651
COM. SENDOU,1722,1596,3318
