Localite,Homme,Femme,Total
CR.  COKI,14807,11934,26741
CR.  PETE OUARACK,2390,2724,5113
CR.  THIAMENE CAYOR,9307,8851,18159
CR.  GUET ARDO,4719,4409,9127
