Localite,Homme,Femme,Total
CR.  DANKH  SENE,4814,4817,9630
CR.  GADE ESCALE,1659,1582,3240
CR.  N’DINDY,7341,6856,14197
CR.  KEUR N’GALGOU,3673,3541,7214
CR.  TAIBA MOUTOUPHA,5158,5225,10382
CR. TOUBA LAPPE,1684,1633,3317
