Localite,Homme,Femme,Total
CR.  GAINTE KAYE,14049,13538,27586
CR.  PAOSKOTO,7748,8465,16214
CR.  POROKHANE,16458,16598,33056
CR.  TAÏBA NIASSENE,13965,13574,27539
CR. DABALY,5499,5435,10934
CR. DAROU SALAM,12714,13656,26371
