Localite,Homme,Femme,Total
CR.  KOUTHIA GAYDI,7071,6577,13647
CR.  KOUTHIABA WOLOF,12938,11966,24905
CR.  PASS KOTO,8217,7673,15890
CR.  PAYAR,13312,11907,25218
