Localite,Homme,Femme,Total
CR.  KEUR S.DIANE,18548,18873,37421
CR.  KEUR  SAMBA GUEYE,16270,16680,32950
CR.  NIORO ALASSANE TALL,22003,23430,45433
CR.  TOUBACOUTA,24538,24428,48966
