Localite,Homme,Femme,Total
CR.  DALLA N’GABOU,6102,4919,11021
CR.  MISSIRAH,4746,4182,8929
CR.  N’GHAYE,3076,3006,6082
CR.  TOUBA FALL ,4238,3597,7836
CR.  TOUBA MOSQUEE,449927,515494,965422
