Localite,Homme,Femme,Total
CR.  KELLE GUEYE,5822,6099,11920
CR.  MBEDIENE,7609,7088,14697
CR.  NGUIDILE,10924,12358,23283
CR.  NIOMRE,8776,9914,18690
