Localite,Homme,Femme,Total
CR.  DAROU MINAM II,8260,7155,15415
CR.  N’DIOUM  N’GAINTH,4312,4074,8386
CR.  KHELCOM,1626,100,1727
CR.  NDIOBENE SAMBA LAMO,2978,2640,5618
