Localite,Homme,Femme,Total
CR. KHELCOM BIRAME,7533,7567,15100
CR.  GAGNICK,5286,4997,10284
CR.  NGUELOU,5632,5484,11116
CR.  OUROUR,6588,6304,12892
CR.  DARA MBOSS,2721,2705,5426
CR.  PANAL OUOLOF,4025,4015,8040
