Localite,Homme,Femme,Total
CR.  NIAGHA,7274,7770,15045
CR.  SIMBANDI BRASSOU,9148,9294,18441
CR.  BAGHERE,6410,6772,13181
CR.  DIOUBOUDOU,3259,3464,6723
