Localite,Homme,Femme,Total
CA. PIKINE OUEST,31657,32098,63755
CA. PIKINE EST,20003,19667,39670
CA. PIKINE SUD,28491,28695,57186
CA. DALIFORD,19259,17925,37184
CA. DJIDAH THIAROYE KAO,60107,58410,118518
CA. GUINAW RAIL NORD,18902,17842,36744
CA. GUINAW RAIL SUD,25296,23429,48725
