Localite,Homme,Femme,Total
CA. YEUMBEUL NORD,104047,101785,205832
CA. YEUMBEUL SUD,60367,58155,118522
CA. MALIKA,19601,19676,39277
CA. KEUR MASSAR,123406,123102,246508
