Localite,Homme,Femme,Total
CR.  DOUGUE,5483,5638,11121
CR.  BOYNGUEL BAMBA,8683,9080,17764
CR.  KOUSSAN,5777,6029,11805
CR.  SINTHIOU MAMADOU BOUBOU,10564,10425,20989
