Localite,Homme,Femme,Total
CR.  BANI   ISRAEL,3904,4342,8246
CR.  BOUTOUCOUFARA,4436,4358,8795
CR.  DIANKE MAKHA,5344,5557,10902
CR.  KOMOTI,6277,6631,12907
