Localite,Homme,Femme,Total
CA. GRAND DAKAR,32912,29225,62138
CA. BISCUITERIE,48587,42015,90602
CA. HLM,24967,26748,51715
CA. HANN/ BEL AIR ,44935,44893,89828
CA. SICAP LIBERTE,29468,32871,62339
CA. DIEUPPEUL DERKLE,23624,25171,48795
