Localite,Homme,Femme,Total
CA. GRAND YOFF,122993,122196,245189
CA. PATTE D’OIE,26601,27730,54332
CA. PARCELLES ASSAINIES,106787,104030,210817
CA. CAMBERENE,34745,34542,69286
