Localite,Homme,Femme,Total
CR.  DAROU MARNANE,7693,7553,15246
CR.  DAROU MOUSTY,24124,24865,48990
CR.  MBADIANE,6322,5106,11428
CR.  NDOYENE,3751,3614,7366
CR.  SAM YABAL,3906,3360,7266
CR.  TOUBA MERINA,4708,4356,9065
CR.  MBACKE CADIOR,3656,3317,6972
