Localite,Homme,Femme,Total
CR.  DIOULACOLON,13893,14423,28316
CR.  MEDINA  EL HADJI,7929,8152,16081
CR.  TANKANTO ESCALE,10415,10403,20818
CR.  GUIRO YERO BOCAR,10579,10647,21226
