Localite,Homme,Femme,Total
CR.  BAGADADJI,10567,10400,20967
CR.  COUMBACARA,7119,6706,13826
CR.  MAMPATIM,10514,10501,21014
CR.  DIALAMBERE,9273,8879,18152
CR.  MEDINA CHERIF,9174,8461,17634
