Localite,Homme,Femme,Total
CR.  BANDAFASSI,8027,7875,15903
CR.  TOMBORONKOTO,10539,9121,19659
CR.  DINDIFELO,3805,3796,7600
CR.  NINEFECHA,5460,5726,11186
