Localite,Homme,Femme,Total
CA. GOREE,963,1090,2054
CA. PLATEAU,21924,20510,42434
CA. MEDINA,54775,45442,100218
CA. COLOBANE/FASS/GUEULE TAPEE,33701,30195,63895
CA. FANN/POINT E/ AMITIE,11425,11606,23032
