Localite,Homme,Femme,Total
CR.  COKI,18470,14887,33356
CR.  PETE OUARACK,2981,3397,6378
CR.  THIAMENE CAYOR,11609,11041,22651
CR.  GUET ARDO,5886,5500,11386
