Localite,Homme,Femme,Total
CR.  NIAGHA,5959,6365,12324
CR.  SIMBANDI BRASSOU,7493,7613,15106
CR.  BAGHERE,5250,5547,10797
CR.  DIOUBOUDOU,2670,2838,5507
