Localite,Homme,Femme,Total
CR.  DJIBANAR,5255,5292,10548
CR.  KAOUR,2447,2338,4785
CR.  MANGAROUNGOU SANTO,6294,6191,12485
CR.  SIMBADI BALANTE,10889,10623,21512
CR.  YARANG BALANTE,6286,6019,12305
