Localite,Homme,Femme,Total
CR.  BOULAL,7513,7509,15023
CR.  DEALI,11609,9669,21277
CR.  SAGATTA DJOLOF,6276,6520,12796
CR.  THIAMENE DJOLOF,11299,11275,22574
CR.  AFFE DJOLOFF,3388,3516,6905
