Localite,Homme,Femme,Total
CR.  DIOKOUL M’BELBOUCK,15785,16549,32334
CR.  KATHIOTE,20736,23167,43903
CR.  MEDINATOUL SALAM 2,13730,13724,27454
CR.  DIAMAGADIO,11749,14004,25753
