Localite,Homme,Femme,Total
CR.  DIAOULE,9240,9694,18936
CR.  MBELACADIAO,12073,12265,24339
CR.  NDIOB,14291,14335,28626
CR.  THIARE  NDIALGUI,15935,15859,31793
