Localite,Homme,Femme,Total
CA. GOREE,788,892,1680
CA. PLATEAU,17935,16778,34713
CA. MEDINA,44808,37174,81982
CA. COLOBANE/FASS/GUEULE TAPEE,27569,24701,52269
CA. FANN/POINT E/ AMITIE,9346,9495,18841
