Localite,Homme,Femme,Total
CR.  DJIBANAR,7357,7409,14767
CR.  KAOUR,3426,3273,6699
CR.  MANGAROUNGOU SANTO,8811,8667,17478
CR.  SIMBADI BALANTE,15244,14872,30116
CR.  YARANG BALANTE,8801,8426,17226
