Localite,Homme,Femme,Total
CR.  NIAGHA,8342,8910,17253
CR.  SIMBANDI BRASSOU,10490,10658,21148
CR.  BAGHERE,7350,7765,15115
CR.  DIOUBOUDOU,3738,3973,7710
