Localite,Homme,Femme,Total
CR.  DAROU MINAM II,8879,7692,16571
CR.  N’DIOUM  N’GAINTH,4635,4380,9015
CR.  KHELCOM,1748,108,1856
CR.  NDIOBENE SAMBA LAMO,3201,2838,6039
