Localite,Homme,Femme,Total
CA. GRAND DAKAR,34580,30706,65287
CA. BISCUITERIE,51048,44144,95193
CA. HLM,26232,28103,54335
CA. HANN/ BEL AIR ,47212,47167,94379
CA. SICAP LIBERTE,30961,34536,65498
CA. DIEUPPEUL DERKLE,24821,26446,51267
