Localite,Homme,Femme,Total
CR.  GAINTE KAYE,18524,17851,36375
CR.  PAOSKOTO,10217,11162,21380
CR.  POROKHANE,21701,21886,43588
CR.  TAÏBA NIASSENE,18414,17899,36313
CR. DABALY,7251,7166,14418
CR. DAROU SALAM,16765,18007,34773
