Localite,Homme,Femme,Total
CR.  COKI,14401,11607,26008
CR.  PETE OUARACK,2324,2649,4973
CR.  THIAMENE CAYOR,9052,8609,17661
CR.  GUET ARDO,4590,4288,8877
