Localite,Homme,Femme,Total
CR.  KELLE GUEYE,5067,5308,10374
CR.  MBEDIENE,6622,6169,12791
CR.  NGUIDILE,9508,10756,20263
CR.  NIOMRE,7638,8629,16266
