Localite,Homme,Femme,Total
CR.  DIOULACOLON,11153,11578,22732
CR.  MEDINA  EL HADJI,6365,6544,12910
CR.  TANKANTO ESCALE,8361,8351,16712
CR.  GUIRO YERO BOCAR,8493,8547,17040
