Localite,Homme,Femme,Total
CR.  DAROU MARNANE,6338,6223,12561
CR.  DAROU MOUSTY,19875,20485,40361
CR.  MBADIANE,5208,4207,9415
CR.  NDOYENE,3091,2977,6068
CR.  SAM YABAL,3218,2768,5986
CR.  TOUBA MERINA,3878,3589,7468
CR.  MBACKE CADIOR,3012,2732,5744
