Localite,Homme,Femme,Total
CR.  KANENE NDIOB,4911,4939,9849
CR.  LORO,4394,4312,8706
CR.  SAGATTA GUETH,8199,7642,15841
CR.  THIOLOM FALL,12614,12964,25579
CR.  NGOURANE OUOLOF,4937,5255,10192
