Localite,Homme,Femme,Total
CR.  BANDAFASSI,6351,6231,12583
CR.  TOMBORONKOTO,8339,7217,15555
CR.  DINDIFELO,3011,3003,6014
CR.  NINEFECHA,4321,4530,8851
