Localite,Homme,Femme,Total
CR.  BANI   ISRAEL,2929,3257,6186
CR.  BOUTOUCOUFARA,3328,3269,6598
CR.  DIANKE MAKHA,4009,4169,8178
CR.  KOMOTI,4709,4974,9683
