Localite,Homme,Femme,Total
CR.  DOUGUE,3971,4083,8053
CR.  BOYNGUEL BAMBA,6288,6576,12864
CR.  KOUSSAN,4183,4366,8549
CR.  SINTHIOU MAMADOU BOUBOU,7650,7550,15199
