Localite,Homme,Femme,Total
CR.  DENDEYE GOUYE GUI,3058,2828,5886
CR.  DAROU SALAM  TYP,3178,2875,6053
CR.  KAEL,3050,2883,5933
CR.  MADINA,3256,2915,6171
CR.  N’DIOUMANE  T. THIEKENE,2508,2121,4629
CR.  TOUBA  M’BOUL,6009,5124,11133
CR.  DAROU NAHIM,1429,1155,2585
CR.  TAIBA TIECKENE,992,913,1905
