Localite,Homme,Femme,Total
CR.  BAGADADJI,9025,8883,17907
CR.  COUMBACARA,6081,5728,11809
CR.  MAMPATIM,8980,8969,17948
CR.  DIALAMBERE,7920,7584,15503
CR.  MEDINA CHERIF,7835,7227,15061
