Localite,Homme,Femme,Total
CR.  BALINGORE,2840,2656,5496
CR.  DIEGOUNE,3806,3705,7511
CR.  KARTHIACK,4015,3923,7938
CR.  MANGAGOULACK,4327,4150,8477
CR.  MLOMP,1565,1500,3065
