Localite,Homme,Femme,Total
CR.  BONCONTO,7151,6812,13964
CR.  LINKERING,11747,11530,23278
CR.  MEDINA GOUNASS,32144,33655,65798
CR.  SINTHIANG  KOUNDARA,18499,17737,36235
