Localite,Homme,Femme,Total
CR.  M’BAYENE,6202,6324,12525
CR.  N’GANDIOUF,17986,17290,35277
CR.  NIAKHENE,6018,5949,11967
CR.  THILMAKHA,7971,7764,15735
