Localite,Homme,Femme,Total
CR.  DJILOR,14400,14240,28641
CR.  DIOSSONG,16529,17381,33909
CR.  DIAGANE BARKA,6829,7341,14171
CR.  MBAM,7100,7359,14458
CR.  NIASSENE,11544,12138,23681
