Localite,Homme,Femme,Total
CR.  DIAOULE,6549,6871,13421
CR.  MBELACADIAO,8557,8693,17250
CR.  NDIOB,10129,10159,20288
CR.  THIARE  NDIALGUI,11294,11240,22533
