Localite,Homme,Femme,Total
CR.  FIMELA,13366,13533,26899
CR.  LOUL-SESSENE,11011,10677,21687
CR.  PALMARIN FACAO,5626,4314,9941
CR.  DJILASSE,5302,5043,10346
