Localite,Homme,Femme,Total
CR.  DOUGUE,3834,3942,7775
CR.  BOYNGUEL BAMBA,6071,6349,12420
CR.  KOUSSAN,4039,4215,8253
CR.  SINTHIOU MAMADOU BOUBOU,7386,7289,14675
