Localite,Homme,Femme,Total
CA. GOREE,937,1061,1999
CA. PLATEAU,21337,19961,41298
CA. MEDINA,53308,44225,97533
CA. COLOBANE/FASS/GUEULE TAPEE,32798,29386,62184
CA. FANN/POINT E/ AMITIE,11119,11296,22415
