Localite,Homme,Femme,Total
CA. GRAND YOFF,110704,109987,220691
CA. PATTE D’OIE,23943,24960,48903
CA. PARCELLES ASSAINIES,96117,93636,189753
CA. CAMBERENE,31273,31091,62363
