Localite,Homme,Femme,Total
CR.  KANENE NDIOB,5050,5078,10127
CR.  LORO,4518,4434,8951
CR.  SAGATTA GUETH,8430,7857,16287
CR.  THIOLOM FALL,12970,13330,26300
CR.  NGOURANE OUOLOF,5076,5403,10479
