Localite,Homme,Femme,Total
CR.  BADEGNE OUOLOF,8624,8611,17236
CR.  DIOKOUL DIAWRIGNE,8545,8686,17231
CR.  KAB GAYE,6149,6102,12251
CR.  NDANDE,12136,13928,26066
CR.  THIEPPE,8354,7900,16255
