Localite,Homme,Femme,Total
CR.  DAROU MARNANE,6517,6398,12915
CR.  DAROU MOUSTY,20435,21063,41499
CR.  MBADIANE,5355,4325,9680
CR.  NDOYENE,3178,3061,6240
CR.  SAM YABAL,3309,2846,6155
CR.  TOUBA MERINA,3988,3690,7678
CR.  MBACKE CADIOR,3097,2810,5906
