Localite,Homme,Femme,Total
CR.  GAINTE KAYE,14485,13959,28444
CR.  PAOSKOTO,7989,8729,16718
CR.  POROKHANE,16969,17114,34084
CR.  TAÏBA NIASSENE,14399,13996,28395
CR. DABALY,5670,5604,11274
CR. DAROU SALAM,13110,14081,27191
