Localite,Homme,Femme,Total
CR.  KEUR MABA DIAKHOU,14217,14006,28223
CR.  NDRAME ESCALE,10420,10755,21175
CR.  WACK NGOUNA,18795,19264,38059
CR.  K. MANDONGO,4729,4916,9645
