Localite,Homme,Femme,Total
CR.  DANKH  SENE,5614,5618,11232
CR.  GADE ESCALE,1934,1845,3779
CR.  N’DINDY,8562,7996,16558
CR.  KEUR N’GALGOU,4283,4130,8414
CR.  TAIBA MOUTOUPHA,6015,6094,12109
CR. TOUBA LAPPE,1964,1905,3869
