Localite,Homme,Femme,Total
CR.  KELLE GUEYE,6860,7186,14045
CR.  MBEDIENE,8965,8352,17317
CR.  NGUIDILE,12872,14561,27432
CR.  NIOMRE,10340,11681,22021
