Localite,Homme,Femme,Total
CR.  DIOKOUL M’BELBOUCK,15236,15975,31211
CR.  KATHIOTE,20016,22362,42379
CR.  MEDINATOUL SALAM 2,13253,13248,26501
CR.  DIAMAGADIO,11341,13518,24859
