Localite,Homme,Femme,Total
CR.  DJILOR,9921,9811,19732
CR.  DIOSSONG,11387,11974,23361
CR.  DIAGANE BARKA,4705,5058,9763
CR.  MBAM,4891,5070,9961
CR.  NIASSENE,7953,8362,16315
