Localite,Homme,Femme,Total
CR.  KEUR S.DIANE,13242,13473,26715
CR.  KEUR  SAMBA GUEYE,11615,11908,23523
CR.  NIORO ALASSANE TALL,15708,16727,32435
CR.  TOUBACOUTA,17518,17439,34957
