Localite,Homme,Femme,Total
CR.  GAINTE KAYE,14937,14394,29331
CR.  PAOSKOTO,8238,9001,17240
CR.  POROKHANE,17499,17648,35147
CR.  TAÏBA NIASSENE,14848,14433,29281
CR. DABALY,5847,5779,11626
CR. DAROU SALAM,13519,14520,28039
